ip,timestamp,method,url,path,query,protocol,status,size,response_time,referer,user_agent,decoded_url,decoded_query,body,decoded_body,content_type,is_json_payload,json_depth,param_count_body,attack_type,existing_label,label,label_source,request_hash
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?title=Database&submit=Search,/vulnerabilities/sqli/,title=Database&submit=Search,HTTP/1.1,200,1893,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?title=Database&submit=Search,title=Database&submit=Search,,,,0,0,0,normal,0,0,existing_log_label,95fc2349dabbd47893ef6f6b16f4d86d
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?user%3Duser123,/vulnerabilities/sqli/,user%3Duser123,HTTP/1.1,200,1147,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?user=user123,user=user123,,,,0,0,0,normal,0,0,existing_log_label,bc768bcbd189644126918bc0eb0b7dd0
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/search.php,/search.php,,HTTP/1.1,200,4480,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/search.php,,comment=User's+feedback+text,comment=User's feedback text,application/x-www-form-urlencoded,0,0,1,normal,0,0,existing_log_label,b857a2b947207d8265404cd0887cbb1f
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D15&author=alice,/vulnerabilities/sqli/,article_id%3D15&author=alice,HTTP/1.1,200,2579,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?article_id=15&author=alice,article_id=15&author=alice,,,,0,0,0,normal,0,0,existing_log_label,5fb89465b15b8b817655d33a96365ad2
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?title%3DPhone&submit%3DSearch,/vulnerabilities/sqli/,title%3DPhone&submit%3DSearch,HTTP/1.1,200,1722,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?title=Phone&submit=Search,title=Phone&submit=Search,,,,0,0,0,normal,0,0,existing_log_label,eb15807a8c551907c8668b54fa964b7f
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=id%253D29%2526Submit%253DSubmit&Submit=Submit,/vulnerabilities/sqli/,id=id%253D29%2526Submit%253DSubmit&Submit=Submit,HTTP/1.1,200,1314,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=id%3D29%26Submit%3DSubmit&Submit=Submit,id=id%3D29%26Submit%3DSubmit&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,4ea936a97aa6b8b39907d4f168e10881
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D42&author=user123,/vulnerabilities/sqli/,article_id%3D42&author=user123,HTTP/1.1,200,1161,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=42&author=user123,article_id=42&author=user123,,,,0,0,0,normal,0,0,existing_log_label,67f849f33e7818acf5d92f3e09230dd2
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=search%253Dbook&Submit=Submit,/vulnerabilities/sqli/,id=search%253Dbook&Submit=Submit,HTTP/1.1,200,4278,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=search%3Dbook&Submit=Submit,id=search%3Dbook&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,41f67bf8a87c44b52e203fee411f7db7
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D23%26author%3Djohn_doe,/vulnerabilities/sqli/,article_id%3D23%26author%3Djohn_doe,HTTP/1.1,200,2953,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?article_id=23&author=john_doe,article_id=23&author=john_doe,,,,0,0,0,normal,0,0,existing_log_label,60126c079e0d1ea8781fc9be4de9529a
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?date=2026-09-08&status%3Dactive,/vulnerabilities/sqli/,date=2026-09-08&status%3Dactive,HTTP/1.1,200,958,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?date=2026-09-08&status=active,date=2026-09-08&status=active,,,,0,0,0,normal,0,0,existing_log_label,0258330f9736d265ac403bd0d25ad241
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=search%253Dlaptop&Submit=Submit,/vulnerabilities/sqli/,id=search%253Dlaptop&Submit=Submit,HTTP/1.1,200,3906,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=search%3Dlaptop&Submit=Submit,id=search%3Dlaptop&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,90af0652fccfc3fbd2bcd7aec22dca2f
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli/,/vulnerabilities/sqli/,,HTTP/1.1,200,4096,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/,,id=7&Submit=Submit,id=7&Submit=Submit,application/x-www-form-urlencoded,0,0,2,normal,0,0,existing_log_label,44dbf3340b74632e07dae31cbf369114
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=filter%253Dactive%2526page%253D10&Submit=Submit,/vulnerabilities/sqli/,id=filter%253Dactive%2526page%253D10&Submit=Submit,HTTP/1.1,200,850,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=filter%3Dactive%26page%3D10&Submit=Submit,id=filter%3Dactive%26page%3D10&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,958a5c91382159b0510d6aaa4d3991bb
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?query=machine_learning&lang%3Den,/vulnerabilities/sqli/,query=machine_learning&lang%3Den,HTTP/1.1,200,783,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?query=machine_learning&lang=en,query=machine_learning&lang=en,,,,0,0,0,normal,0,0,existing_log_label,526907f7646c3840277e9139aa10d375
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter=active&page=34,/vulnerabilities/sqli/,filter=active&page=34,HTTP/1.1,200,1025,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?filter=active&page=34,filter=active&page=34,,,,0,0,0,normal,0,0,existing_log_label,62d423627a9336c548c1f4c0ef69ea1e
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?query=database&lang=en,/vulnerabilities/sqli/,query=database&lang=en,HTTP/1.1,200,2751,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?query=database&lang=en,query=database&lang=en,,,,0,0,0,normal,0,0,existing_log_label,ee5295800d3ccc6ce04dc7de50ad1620
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?query%3Ddatabase%26lang%3Den,/vulnerabilities/sqli/,query%3Ddatabase%26lang%3Den,HTTP/1.1,200,4073,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?query=database&lang=en,query=database&lang=en,,,,0,0,0,normal,0,0,existing_log_label,ee5295800d3ccc6ce04dc7de50ad1620
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter=active&page%3D37,/vulnerabilities/sqli/,filter=active&page%3D37,HTTP/1.1,200,1367,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?filter=active&page=37,filter=active&page=37,,,,0,0,0,normal,0,0,existing_log_label,6c4bc450a87865c2426a79a9e9c0ed40
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=title%253DCybersecurity%2526submit%253DSearch&Submit=Submit,/vulnerabilities/sqli/,id=title%253DCybersecurity%2526submit%253DSearch&Submit=Submit,HTTP/1.1,200,3325,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=title%3DCybersecurity%26submit%3DSearch&Submit=Submit,id=title%3DCybersecurity%26submit%3DSearch&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,f9edcaa09a4c97777dac4aa126da3811
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?page=46&limit=10,/vulnerabilities/sqli/,page=46&limit=10,HTTP/1.1,200,2134,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?page=46&limit=10,page=46&limit=10,,,,0,0,0,normal,0,0,existing_log_label,f7288d8394d0b09986d31fee277cf77f
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?page=1&limit=10,/vulnerabilities/sqli/,page=1&limit=10,HTTP/1.1,200,2294,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?page=1&limit=10,page=1&limit=10,,,,0,0,0,normal,0,0,existing_log_label,649d6caca4a49b84972ef31b960cadb2
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?date%3D2026-09-08%26status%3Dactive,/vulnerabilities/sqli/,date%3D2026-09-08%26status%3Dactive,HTTP/1.1,200,1515,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?date=2026-09-08&status=active,date=2026-09-08&status=active,,,,0,0,0,normal,0,0,existing_log_label,0258330f9736d265ac403bd0d25ad241
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=filter%253Dactive%2526page%253D12&Submit=Submit,/vulnerabilities/sqli/,id=filter%253Dactive%2526page%253D12&Submit=Submit,HTTP/1.1,200,586,1,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=filter%3Dactive%26page%3D12&Submit=Submit,id=filter%3Dactive%26page%3D12&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,e064f1606baaa3289e475945553270eb
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?title=Book&submit=Search,/vulnerabilities/sqli/,title=Book&submit=Search,HTTP/1.1,200,2910,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?title=Book&submit=Search,title=Book&submit=Search,,,,0,0,0,normal,0,0,existing_log_label,c9b0fade5744a66e8277f1ff562c91fb
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,HTTP/1.1,200,1437,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/login.php,,search=database,search=database,application/x-www-form-urlencoded,0,0,1,normal,0,0,existing_log_label,2e12a77f2b2938f4eda29596f5e43f41
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=page%253D8%2526limit%253D10&Submit=Submit,/vulnerabilities/sqli/,id=page%253D8%2526limit%253D10&Submit=Submit,HTTP/1.1,200,4021,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=page%3D8%26limit%3D10&Submit=Submit,id=page%3D8%26limit%3D10&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,55d0ae8dbeaca642a09e3b833fba5d49
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?page%3D20&limit%3D10,/vulnerabilities/sqli/,page%3D20&limit%3D10,HTTP/1.1,200,1474,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?page=20&limit=10,page=20&limit=10,,,,0,0,0,normal,0,0,existing_log_label,2c1e701986bb05f4ff807ac166e89724
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?search%3Dphone,/vulnerabilities/sqli/,search%3Dphone,HTTP/1.1,200,1377,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?search=phone,search=phone,,,,0,0,0,normal,0,0,existing_log_label,18b8e07b3b3de4abec991504ed86aae8
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?book_title%3DO'Connor%27s+Guide,/vulnerabilities/sqli/,book_title%3DO'Connor%27s+Guide,HTTP/1.1,200,4331,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?book_title=O'Connor's Guide,book_title=O'Connor's Guide,,,,0,0,0,normal,0,0,existing_log_label,54d8fb98404d6382f0830e6c72c30244
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D2&author=admin_viewer,/vulnerabilities/sqli/,article_id%3D2&author=admin_viewer,HTTP/1.1,200,1495,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?article_id=2&author=admin_viewer,article_id=2&author=admin_viewer,,,,0,0,0,normal,0,0,existing_log_label,bae73aaed26937362cbcef0e27c40102
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?category%3Dbooks&sort=newest,/vulnerabilities/sqli/,category%3Dbooks&sort=newest,HTTP/1.1,200,1279,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?category=books&sort=newest,category=books&sort=newest,,,,0,0,0,normal,0,0,existing_log_label,431b7dada0793a08bed8fbb3299309e8
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/vulnerabilities/sqli_blind/,/vulnerabilities/sqli_blind/,,HTTP/1.1,200,1951,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli_blind/,,title=Web_app&submit=Search,title=Web_app&submit=Search,application/x-www-form-urlencoded,0,0,2,normal,0,0,existing_log_label,abfea9817ef4363a3e1955315b371c38
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=filter%253Dactive%2526page%253D26&Submit=Submit,/vulnerabilities/sqli/,id=filter%253Dactive%2526page%253D26&Submit=Submit,HTTP/1.1,200,4038,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=filter%3Dactive%26page%3D26&Submit=Submit,id=filter%3Dactive%26page%3D26&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,32ceacbf20f922cc7eb75c3d98f670f6
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?user%3Djohn_doe,/vulnerabilities/sqli/,user%3Djohn_doe,HTTP/1.1,200,3176,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?user=john_doe,user=john_doe,,,,0,0,0,normal,0,0,existing_log_label,f1f364c2c568865b3a601a7a0834dd6d
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D22%2526author%253Dadmin_viewer&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D22%2526author%253Dadmin_viewer&Submit=Submit,HTTP/1.1,200,2149,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=article_id%3D22%26author%3Dadmin_viewer&Submit=Submit,id=article_id%3D22%26author%3Dadmin_viewer&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,53f07c5a8c74eb757e0c5516e39f1a09
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter%3Dactive&page%3D26,/vulnerabilities/sqli/,filter%3Dactive&page%3D26,HTTP/1.1,200,4029,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?filter=active&page=26,filter=active&page=26,,,,0,0,0,normal,0,0,existing_log_label,c587ece65f91b9ef0e01de931a4786b1
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?article_id%3D4%26author%3Duser123,/vulnerabilities/sqli/,article_id%3D4%26author%3Duser123,HTTP/1.1,200,1279,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?article_id=4&author=user123,article_id=4&author=user123,,,,0,0,0,normal,0,0,existing_log_label,6a2a019cf952d2912ac54e70f1524924
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D14&Submit%3DSubmit,/vulnerabilities/sqli/,id%3D14&Submit%3DSubmit,HTTP/1.1,200,2228,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=14&Submit=Submit,id=14&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,8959a944e62806c2648434b61af211fa
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter=active&page%3D16,/vulnerabilities/sqli/,filter=active&page%3D16,HTTP/1.1,200,1523,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?filter=active&page=16,filter=active&page=16,,,,0,0,0,normal,0,0,existing_log_label,3608fbfdd82dba3947577514404d7b89
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?filter=active&page%3D19,/vulnerabilities/sqli/,filter=active&page%3D19,HTTP/1.1,200,4028,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?filter=active&page=19,filter=active&page=19,,,,0,0,0,normal,0,0,existing_log_label,3a2a7244209d5fd4e665a52c7bca72f8
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id=article_id%253D15%2526author%253Djohn_doe&Submit=Submit,/vulnerabilities/sqli/,id=article_id%253D15%2526author%253Djohn_doe&Submit=Submit,HTTP/1.1,200,3171,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?id=article_id%3D15%26author%3Djohn_doe&Submit=Submit,id=article_id%3D15%26author%3Djohn_doe&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,e5a47c62fd3752406cd4cd5167a69040
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?tag%3Dtutorial,/vulnerabilities/sqli/,tag%3Dtutorial,HTTP/1.1,200,4469,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?tag=tutorial,tag=tutorial,,,,0,0,0,normal,0,0,existing_log_label,5c3b455e4568e252abcc1333cd099e9d
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D35%26Submit%3DSubmit,/vulnerabilities/sqli/,id%3D35%26Submit%3DSubmit,HTTP/1.1,200,3976,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=35&Submit=Submit,id=35&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,d8580147b3fac32eb79855d5f0a90700
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D28%26Submit%3DSubmit,/vulnerabilities/sqli/,id%3D28%26Submit%3DSubmit,HTTP/1.1,200,2489,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?id=28&Submit=Submit,id=28&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,3e1ce2e44c062b4ce98149c23ec9f009
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?tag%3Dtech,/vulnerabilities/sqli/,tag%3Dtech,HTTP/1.1,200,2142,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?tag=tech,tag=tech,,,,0,0,0,normal,0,0,existing_log_label,26767e9fb69201d5d1228e7ff8698f54
192.168.145.135,12/Sep/2026:14:16:10 +0700,POST,/login.php,/login.php,,HTTP/1.1,200,2099,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/login.php,,filter=active&page=35,filter=active&page=35,application/x-www-form-urlencoded,0,0,2,normal,0,0,existing_log_label,ad50520d7ce9b1e32cdac4689e001573
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?tag=dev,/vulnerabilities/sqli/,tag=dev,HTTP/1.1,200,3715,0,http://127.0.0.1/dvwa/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,/vulnerabilities/sqli/?tag=dev,tag=dev,,,,0,0,0,normal,0,0,existing_log_label,e520f12654ac33a53705f2809d2df6e2
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?name=John+Doe&email%3Djohn%40example.com,/vulnerabilities/sqli/,name=John+Doe&email%3Djohn%40example.com,HTTP/1.1,200,3353,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?name=John Doe&email=john@example.com,name=John Doe&email=john@example.com,,,,0,0,0,normal,0,0,existing_log_label,d0fd49802b3d1cd4929d9571696f1a25
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?date=2026-09-08&status=active,/vulnerabilities/sqli/,date=2026-09-08&status=active,HTTP/1.1,200,2776,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",/vulnerabilities/sqli/?date=2026-09-08&status=active,date=2026-09-08&status=active,,,,0,0,0,normal,0,0,existing_log_label,0258330f9736d265ac403bd0d25ad241
192.168.145.135,12/Sep/2026:14:16:10 +0700,GET,/vulnerabilities/sqli/?id%3D39%26Submit%3DSubmit,/vulnerabilities/sqli/,id%3D39%26Submit%3DSubmit,HTTP/1.1,200,1134,0,http://127.0.0.1/dvwa/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",/vulnerabilities/sqli/?id=39&Submit=Submit,id=39&Submit=Submit,,,,0,0,0,normal,0,0,existing_log_label,d95ff82cbfa5de6dd4474d560cdaaad2
